_,id,peer_id,date,message,out,mentioned,media_unread,silent,post,from_scheduled,legacy,edit_hide,pinned,noforwards,invert_media,offline,video_processing_pending,from_id,from_boosts_applied,saved_peer_id,fwd_from,via_bot_id,via_business_bot_id,reply_to,media,reply_markup,entities,views,forwards,replies,edit_date,post_author,grouped_id,reactions,restriction_reason,ttl_period,quick_reply_shortcut_id,effect,factcheck,report_delivery_until_date,action,reactions_are_possible
Message,117403,[object Object],2024-07-25T14:47:06+00:00,Web gimana,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117402,[object Object],2024-07-25T14:45:51+00:00,Pm Ja,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117401,[object Object],2024-07-25T14:45:35+00:00,Inpo,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117397,[object Object],2024-07-25T11:54:30+00:00,boleh pm ya kalo ada yg bisa,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117394,[object Object],2024-07-25T04:10:19+00:00,"📢  Menyediakan layanan penelitian untuk Anda & keluarga yang sedang menempuh pendidikan tinggi.

📢  Layanan riset original (on-demand), berkualitas dan trusted :

📌  Skripsi (full & parsial)
📌  Tesis (full & parsial)
📌  Disertasi (full & parsial)
📌  Layanan Data
📌  Presentasi
📌  Parafrase / Turnitin
📌  Literature Review
📌  Essai Akademik
📌  Software Development
📌  Soal & Tugas Kuliah


Since 2005

Depok, Jawa Barat  🇮🇩
www.risetakademia.com

💬 Real testimoni di sorotan :
IG : konsultandisertasi 
IG : jasatesistrusted

WA :  0859 6726 8320",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117393,[object Object],2024-07-25T03:11:09+00:00,"Kesulitan dengan konfigurasi Docker Container? Kami punya solusinya!

Bergabunglah dengan #SpaceVolver dalam webinar #Evolvers kami dan temukan cara mengatasi tantangan ini dengan mudah dan cepat – GRATIS!

Segera amankan tempat Anda dan lihat perbedaannya!

Jangan Lewatkan!
🗓 Selasa, 30 Juli 2024
⏰ 19.30 WIB
📍 Zoom Meeting

Daftar Sekarang!
bit.ly/freewebinarkuberneteseic

Manfaat yang Anda Dapatkan:
✨ Rekaman GRATIS
✨ E-sertifikat
✨ Grup Dukungan Online (WhatsApp & Telegram)

Rasakan kemudahan dan inovasi dalam pengetahuan Docker bersama kami! 🚀🌟

#SpaceVolverEdu #WebinarGratis #BelajarDocker #KemudahanKonfigurasi #EffortlessDeployment",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117387,[object Object],2024-07-24T14:23:34+00:00,Kirim data secara serial langsung dari barcode scanner ke MySql bagaimana yah ? 🙏,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117386,[object Object],2024-07-24T13:47:02+00:00,"langsung tanya aja bang
biar pada bales nanti",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117385,[object Object],2024-07-24T13:20:36+00:00,Permisi mau nanya tentang database 🙏,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117384,[object Object],2024-07-24T12:39:07+00:00,Permisi mau nanya 🙈,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117383,[object Object],2024-07-24T12:20:17+00:00,"[PENGINGAT PENDAFTARAN DIKLAT GRATIS]
  
Segera daftar Diklat 32JP Gratis dengan tema ""Strategi Dahsyat dan Mudah: Pengelolaan Pembelajaran Berdiferensiasi yang Menarik Menggunakan Canva"".
--- --- ---   
📍 LINK PENDAFTARAN:  
https://bit.ly/BelajarBersamaCanva-II

🗓 PELAKSANAAN:  
29-31 Juli | 19.30 WIB - Selesai   
--- --- ---   
Diklat ini bekerjasama secara resmi dengan Canva, dapatkan benefit berupa:
📃 Sertifikat resmi dari Canva
🎁 Kesempatan mendapat merchandise eksklusif Canva",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object]",0,0,null,null,null,null,null,,null,null,null,null,null,,
Message,117381,[object Object],2024-07-24T09:57:13+00:00,"Seminar Nasional Programming
""Dasar - Dasar React JS Sebagai Web Development ""How to become a React JS Developer""""

Tertarik dengan belajar Programmer Pengetahuan dasar ini sangat penting lo buat kita. Sebagai bekal untuk terjun di dunia kerja nantinya.  Ini saatnya kamu ikutan training bersama mentor yang super keren dan tentunya FREE!!! Yuk sekarang buran mendaftar !

𒊹︎︎︎ 𝗠𝗲𝗻𝘁𝗼𝗿
Muhammad Ardyan Prawira 
Fullstack Developer PT Axia TBK
𒊹︎︎︎𝗙𝗮𝘀𝗶𝗹𝗶𝘁𝗮𝘀 
➪Materi pelatihan
➪Learning experience
➪Virtual Networking
➪E-Certificate *
➪Record materi *
➪E-Book engineer drawing book*
*s&k berlaku

𒊹︎︎︎𝗗𝗮𝘁𝗲 & 𝗧𝗶𝗺𝗲
Sabtu 27 Juli 2024
09.00 WIB- selesai
✔︎ 𝗙𝗥𝗘𝗘 𝗥𝗘𝗚𝗜𝗦𝗧𝗥𝗔𝗧𝗜𝗢𝗡

𝗬𝘂𝗸𝗸 𝘀𝗲𝗴𝗲𝗿𝗮 𝗱𝗮𝗳𝘁𝗮𝗿 !!
https://bit.ly/RegistSNRJS
(klik link di bio)

𒊹︎︎︎𝗙𝗼𝗿 𝗠𝗼𝗿𝗲 𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻
Cp 0881027568660

𝗕𝘂𝗿𝘂𝗮𝗻 𝗷𝗮𝗻𝗴𝗮𝗻 𝘀𝗮𝗺𝗽𝗮𝗶 𝗸𝗲𝘁𝗶𝗻𝗴𝗴𝗮𝗹𝗮𝗻!! 
𝗞𝘂𝗼𝘁𝗮 𝗧𝗲𝗿𝗯𝗮𝘁𝗮𝘀!

#upgradeskill
#WebinarTeknik#Training #BelajarTeknik#Teknik #Engineering #Processengineering #GambarTeknik #Pelatihantrknik",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117380,[object Object],2024-07-24T09:42:35+00:00,Ijin share🙏,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117379,[object Object],2024-07-24T09:42:25+00:00,"*⚠️Kesempatan dapat gaji 2 digit⚠️* 
Terkait program: 
1. Open Internship SmartPath 
2. International Course: Product Manager 
*Daftar & Guidebook* di: https://event.smartpath.id/ atau 
https://linktr.ee/smartpathevent 
Contact: 
Instagram: @Smartpath.id 
website: www.smartpath.id",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,"[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117378,[object Object],2024-07-24T09:42:15+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,13774513082067044,null,,null,null,null,null,null,,
Message,117377,[object Object],2024-07-24T09:42:15+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,13774513082067044,null,,null,null,null,null,null,,
Message,117376,[object Object],2024-07-24T09:41:26+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,13774512687225692,null,,null,null,null,null,null,,
Message,117375,[object Object],2024-07-24T09:41:25+00:00,"*⚠️Kesempatan dapat gaji 2 digit⚠️* 
Terkait program: 
1. Open Internship SmartPath 
2. International Course: Product Manager 
*Daftar & Guidebook* di: https://event.smartpath.id/ atau 
https://linktr.ee/smartpathevent 
Contact: 
Instagram: @Smartpath.id 
website: www.smartpath.id",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,13774512687225692,null,,null,null,null,null,null,,
Message,117374,[object Object],2024-07-24T09:23:38+00:00,Kalau PTN mungkin hanya santek aja,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117373,[object Object],2024-07-24T09:16:20+00:00,"Halo kakak², aku izin bertanya, sebelumnya aku mau masuk jurusan informatika, tp ada tes dulu dmna salah satu tesnya nanti bkl ada pertanyaan tentang jurusan yg di ambil, jadi aku mau nanya kira-kira pertanyaannya apa aja ya? Atau ada yg bisa jelasin gak ya tentang apa, gmna dll, tentang teknik informatika. Terimakasih sebelumnya.",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117370,[object Object],2024-07-24T02:44:57+00:00,"Info dong, spek laptop buat ngoding??",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117369,[object Object],2024-07-24T01:50:12+00:00,ada yang bisa pembutan jasa aplikasi kepegawain berbasis kpi,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117357,[object Object],2024-07-23T12:07:19+00:00,Melanggar kode etik sih ini,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117356,[object Object],2024-07-23T11:58:32+00:00,"Kami menawarkan Model LLM(Base on Gpt4o) 

Apa ketungan dibandingkan bawaan GPT4o bawaan ? 

1. Jumlah token input dan output lebih murah dibandingkan harga asli, 

2. Fitur pencarian ditingkatkan lebih akurat untuk scraping up to 1 Juta situs.

3. Antiplagiarizm 
      Kami menawarkan fitur anti plagairzm yang terhubung dengan Turnitin, jadi hasilnya selalu kurang dari 20% cocok untuk Skripsi


4. Generate Code, Model kami dapat membuat Code Python , Java Dll lebih dari 5000 Line, ( Di Optimalkan menggunakan Query Claude 3.5 Sonnet ) 


Untuk akses APInya lewat HuggingFace ya, bisa pm saya 

Terima Kasih",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117355,[object Object],2024-07-23T11:51:01+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13773883678961036,null,,null,null,null,null,null,,
Message,117354,[object Object],2024-07-23T11:51:00+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13773883678961036,null,,null,null,null,null,null,,
Message,117353,[object Object],2024-07-23T11:51:00+00:00,"wts Source Code Python Ujian Universitas UBSI

Menggunakan Model Lab sendiri + Api Gpt4o ( Jailbreak ) 

Request Kampus lain? bisa test dulu",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,13773883678961036,null,,null,null,null,null,null,,
Message,117350,[object Object],2024-07-23T06:54:44+00:00,pc aja kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117348,[object Object],2024-07-23T05:01:25+00:00,Ada yg bisa bantu ngga😢,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117347,[object Object],2024-07-23T05:00:41+00:00,Semangat kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117346,[object Object],2024-07-23T04:52:37+00:00,"Hallo Kak, Saya mau tanya. Saya sedang membuat sistem presensi mahasiswa, saya ada kendala di laporan presensi😢",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117345,[object Object],2024-07-23T04:36:40+00:00,mau nanya kak ini cara atasinya gmna ya kak?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117338,[object Object],2024-07-22T10:33:29+00:00,pm tasknya siapa tau free,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117336,[object Object],2024-07-22T09:18:00+00:00,"Kalau buat loker minimal belajar coding dulu bosq 🙄 itu site bobrok desainnya 🫢🫢 

dikira disini gk ada paham apa wkwk",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117327,[object Object],2024-07-22T06:25:18+00:00,ooo okeeei mksii,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117325,[object Object],2024-07-22T06:17:07+00:00,,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117324,[object Object],2024-07-22T06:16:33+00:00,"🔥[𝐎𝐏𝐄𝐍 𝐑𝐄𝐆𝐈𝐒𝐓𝐑𝐀𝐓𝐈𝐎𝐍 𝐈𝐓 𝐓𝐎𝐃𝐀𝐘 𝟐𝟎𝟐𝟒] 🔥

Halo Sobat IT! 👋🏻

Kami dari Himpunan Mahasiswa Ilmu Komputer IPB punya kabar gembira nih! IT Today, acara IT terbesar di IPB University, kembali hadir tahun ini dan siap menyambut partisipasi kalian semua! 🎉

📅 Jadwal Penting:

Pendaftaran: 1 Juli - 31 Juli 2024
Babak Final: 28 September 2024

✨ Format Acara:

Hybrid: Gabungan format offline dan online, jadi bisa ikut dari mana saja!

🏆 Cabang Lomba:

1. GameToday: Ayo tunjukkan kreativitasmu dalam membuat game seru!
2. UXToday: Buktikan desain pengalaman pengguna terbaikmu!
3. HackToday: Tantang dirimu dalam coding dan hacking!

💼 Kegiatan Pendukung Karier:

1. Bootcamp: Pelatihan intensif buat kalian yang mau belajar lebih dalam!
2. Workshop: Sesi pelatihan praktis langsung dari ahlinya!
3. Seminar Nasional: Dapatkan wawasan dari para pembicara nasional!
4. Awarding: Penghargaan untuk para pemenang kompetisi!

Kami mengundang Sobat IT semua untuk berpartisipasi di IT Today 2024 dan mengirimkan delegasi terbaik kalian. Setiap organisasi boleh mengirimkan tim sebanyak-banyaknya, lho!

🧑‍💻 Akses Informasi lebih lanjut dan pendaftaran pada link berikut: ittoday.web.id

📖 Akses Guidebook pada link berikut: bit.ly/guidebook-ittoday2024

Jadi, tunggu apa lagi? Yuk, daftarkan diri dan tim kalian sekarang juga! Kami sangat menantikan kehadiran tim-tim terbaik dari universitas kalian di IT Today 2024. Terima kasih atas perhatian dan kerja samanya!

Sampai jumpa di IT Today 2024! ✨

☎️ wa.me/6281293989285 (Agal)
📱 instagram.com/ittoday_ipb",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,"[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117323,[object Object],2024-07-22T04:07:13+00:00,Okee maksih kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117322,[object Object],2024-07-22T03:31:58+00:00,"Mumpung lagi ada program GRATIS 100% buat kenalan sama Data Science dari level paling dasar, nih!

Di Free Class: Data Science Fundamentals, kamu akan dapat benefit komplit ini dalam 5 hari:
1. Pengenalan Data Science untuk pemula & persiapan belajar.
2. Belajar mandiri & praktik tools R, Python, SQL dengan modul interaktif.
3. Diskusi dan tanya jawab kesulitan belajarmu bersama asisten mentor.
4. Career sharing session bersama praktisi data seputar profesi di bidang data.
5. Mendapat sertifikat.

Batch Free Class kali ini akan berlangsung di 29 Juli - 2 Agustus 2024. 

Gak mau kelewatan, kan? Buruan daftar karena slot kelas TERBATAS dan registrasi cuma berlangsung sampai 27 Juli 2024!

yuk registrasi disini: https://bit.ly/RegisFreeclassDqlab",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117316,[object Object],2024-07-21T15:44:24+00:00,ada yang bisa bantu atasi ini?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117315,[object Object],2024-07-21T15:07:32+00:00,"wokee makasih 
kemarin banyak yg saranin ambil Advan Workplus, Asus vivobook 14 ama Acer aspire lite jadi bingung juga",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117311,[object Object],2024-07-21T10:43:23+00:00,Udah kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117310,[object Object],2024-07-21T10:42:42+00:00,Xampp udah aktif belom itu,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117309,[object Object],2024-07-21T10:42:19+00:00,HP series ryzen,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117308,[object Object],2024-07-21T10:41:42+00:00,Monggo bisa pm bang,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117307,[object Object],2024-07-21T10:41:32+00:00,Kan tinggal buat kondularnya  bisa enggak itu crud nya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117306,[object Object],2024-07-21T10:40:28+00:00,"Pengen cepet pakai wordpress. 

Kalau mau custom ini itu tampilannya beda pakai next js",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117305,[object Object],2024-07-21T10:38:21+00:00,Kan tinggal dibuat lgi jangan di smbungin ke bgannya taruh dibawahnya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117302,[object Object],2024-07-21T07:03:06+00:00,Gw,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117301,[object Object],2024-07-21T07:01:30+00:00,"Apa disini ada yang paham tentang CNN paham semua arsitekturnya kayak resnet dan lain-lain, paham algoritma , Komputasi buat Dataset sampai jadi Model",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117300,[object Object],2024-07-21T06:31:56+00:00,rekomendasi Laptop buat kuliah dong budget 7juta yang tahan aja,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117298,[object Object],2024-07-21T06:31:13+00:00,Ada yang bisa bantu biki actvity diagram ama squence diagram ga? 🙏,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117296,[object Object],2024-07-21T06:11:23+00:00,data science lebih bisa implementasi ke banyak bidang,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117295,[object Object],2024-07-21T05:08:01+00:00,"Kk sukanya dibagian apa,klo aku sih network",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117294,[object Object],2024-07-21T05:06:19+00:00,"Gpp intinya klo saat pembelajaran besarkan tekad&niat,klo udh niat itu pasti bisa ngikutinnya&enjoy.yg hrs dikuasai itu klo di TKJ,dasar' pemrograman,baru sama bagian jaringan-pengkabelan",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117293,[object Object],2024-07-21T04:54:37+00:00,Yoi,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117292,[object Object],2024-07-21T04:52:53+00:00,"udahh,,tpi kuliah bner bner dari nol kan??",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117290,[object Object],2024-07-21T04:32:33+00:00,"Hallo kakak kakak semua, saya baru naik kelas 11smk nih kak, saya ambil jurusan teknik komputer jaringan, dan setelah saya masuk ternyata jurusan ini sangat jauh dari bayangan aku, jadi agak sedikit nyesel nih, tpi skrng aku udh mulai terbiasa, tapi masih ada rasa takut soalnya aku sangat sangat ga paham tentang komputer 🥲, klo boleh tau nih kak hal yang pertama harus kita kuasai itu apa sih biar kita bisa nyaman tentang pembelajaran komputer, butuh saran ini, soalnya bingung mulai dari mana 😂🙏",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117278,[object Object],2024-07-20T14:15:18+00:00,udh masuk? ya bisa lah yg penting paham mengoperasikan komputer/laptop,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117277,[object Object],2024-07-20T14:14:38+00:00,"xampp error ada beberapa macamnya, tergantung pesan error, ada yg bentrok port, dll.",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117276,[object Object],2024-07-20T14:13:56+00:00,"habis selesai install ulang, pergi ke pengaturan -> Check for updates, selesaikan semua update, restart. Coba, bisa g",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117275,[object Object],2024-07-20T14:12:20+00:00,"permisi, btw ada yg pernah ngalamin hal kekgini ga, gimana solusinya ya",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117274,[object Object],2024-07-20T13:27:51+00:00,"ka aku lulusan pesantren,,and SMA nya juga negri tapi aku masuk teknik informatika🥲aku komputer ngerti dikit doang🥲kalo kuliah bner bner dari nol kan bljrnya?😔😔udh takut gabisa duluan😔😔😔",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117267,[object Object],2024-07-20T08:14:39+00:00,Ada atau ini kenapa ya kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117264,[object Object],2024-07-20T07:26:18+00:00,"Kak permisi, ada yang tau cara perbaiki xampp error yanh mysql",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117263,[object Object],2024-07-20T06:53:00+00:00,"Pas baru instal ulang windows juga di windows defender nya gaada virus & threat protection 

Mohon penjelasannya hu",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117262,[object Object],2024-07-20T06:52:03+00:00,"Permisi mas, mau tanya, habis instalasi ulang windows, udah update driver semua, nah itu mau cerahin / nurunin cahaya kok ga ngaruh ya, itu gimana mas, solusi nya?apakah ada salah penginstalan",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,117259,[object Object],2024-07-20T04:39:08+00:00,https://t.me/infoeventnasional,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,[object Object],null,[object Object],null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117258,[object Object],2024-07-20T03:10:48+00:00,"Izin numpang tanyak, ada yg pernah atau tau cara install vhd di pc?",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,null,null,null,,null,null,[object Object],null,null,null,null,,null,null,null,null,null,,
Message,117248,[object Object],2024-07-19T15:44:51+00:00,dicoba dlu. progresnya udh smpe mana?,false,false,false,false,false,false,false,true,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,2024-07-19T15:58:49+00:00,null,null,[object Object],,null,null,null,null,null,,
Message,117247,[object Object],2024-07-19T15:44:16+00:00,Pake teknologi netbeans ya?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
